819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,langford,0.011
820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lantieri,0.011
821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lanzani,0.011
822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lareau,0.011
823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,launer,0.011
824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,laving,0.011
825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lcpgm,0.011
826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leach,0.011
827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leander,0.011
828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,levinson,0.011
829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lichtner,0.011
830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lindholm,0.011
831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lokki,0.011
832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,long,0.011
833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lotay,0.011
834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,luben,0.011
835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ludwig,0.011
836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lui,0.011
837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lupoli,0.011
838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lusis,0.011
839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,macciardi,0.011
840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,macosko,0.011
841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maillard,0.011
842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manipulated,0.011
843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mar,0.011
844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marchand,0.011
845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marek,0.011
846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marette,0.011
847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,matise,0.011
848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maximizing,0.011
849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mcevoy,0.011
850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mclachlan,0.011
851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medina,0.011
852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medland,0.011
853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,melbye,0.011
854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,menarche,0.011
855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,menni,0.011
856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,merger,0.011
857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metabochip,0.011
858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,michael,0.011
859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minimizing,0.011
860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mirza,0.011
861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,moayyeri,0.011
862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,modulating,0.011
863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,moll,0.011
864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mouse,0.011
865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mozaffari,0.011
866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mtor,0.011
867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,muhleisen,0.011
868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mulic,0.011
869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,necessarily,0.011
870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nervous,0.011
871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ngwa,0.011
872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nikkola,0.011
873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nmral,0.011
874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,okada,0.011
875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old,0.011
876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oldehinkel,0.011
877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ommen,0.011
878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oort,0.011
879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oozageer,0.011
880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,opportunity,0.011
881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,osteoglycin,0.011
882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,overwhelmingly,0.011
883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pajukanta,0.011
884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pare,0.011
885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,0.011
886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,parker,0.011
887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,parkin,0.011
888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pasko,0.011
889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pasterkamp,0.011
890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pathophysiology,0.011
891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pellikka,0.011
892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pers,0.011
893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,perusse,0.011
894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pietilainen,0.011
895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilz,0.011
896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pleiotropy,0.011
897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plenge,0.011
898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pollack,0.011
899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pomc,0.011
900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,porcu,0.011
901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posovszky,0.011
902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,predict,0.011
903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,predicts,0.011
904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,present,0.011
905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preuss,0.011
906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prevalent,0.011
907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preventing,0.011
908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,principled,0.011
909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,procedure,0.011
910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,0.011
911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,providing,0.011
912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psychiatric,0.011
913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quantifies,0.011
914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quantitative,0.011
915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quote,0.011
916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rafelt,0.011
917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raitoharju,0.011
918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rallidis,0.011
919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rankinen,0.011
920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rao,0.011
921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recapitulated,0.011
922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,receptor,0.011
923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,regulator,0.011
924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rehnberg,0.011
925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reich,0.011
926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reinehr,0.011
927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,remarkable,0.011
928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,renstrom,0.011
929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,resulting,0.011
930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,0.011
931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reveal,0.011
932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rheumatoid,0.011
933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ridderstrale,0.011
934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ried,0.011
935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rief,0.011
936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rissanen,0.011
937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,robustly,0.011
938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rose,0.011
939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rossin,0.011
940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,roussel,0.011
941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ruijter,0.011
942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rutten,0.011
943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rzehak,0.011
944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,saltevo,0.011
945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sandholt,0.011
946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sarzynski,0.011
947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,saunders,0.011
948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,savolainen,0.011
949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,schipf,0.011
950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scholtens,0.011
951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,schoor,0.011
952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,schumacher,0.011
953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scientist,0.011
954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sebert,0.011
955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,section,0.011
956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seen,0.011
957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,segmental,0.011
958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sehmi,0.011
959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sennblad,0.011
960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seppala,0.011
961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,setten,0.011
962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seufferlein,0.011
963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sever,0.011
964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadick,0.011
965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sham,0.011
966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shoresh,0.011
967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,showcase,0.011
968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,signal,0.011
969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silventoinen,0.011
970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sivapalaratnam,0.011
971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sjl,0.011
972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skeletal,0.011
973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slowikowski,0.011
974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,smoking,0.011
975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,smolonska,0.011
976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,smr,0.011
977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snieder,0.011
978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snx,0.011
979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spanned,0.011
980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,specifically,0.011
981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stanton,0.011
982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,start,0.011
983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,steinbach,0.011
984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stolk,0.011
985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stott,0.011
986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,strict,0.011
987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sulfate,0.011
988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sundstrom,0.011
989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tagged,0.011
990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail,0.011
991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,take,0.011
992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tammesoo,0.011
993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teder,0.011
994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thiering,0.011
995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thompson,0.011
996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,threshold,0.011
997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tikkanen,0.011
998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,toward,0.011
999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tractable,0.011
1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traf,0.011
1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trakalo,0.011
1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tremblay,0.011
1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trip,0.011
1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trompet,0.011
1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,twas,0.011
1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unbiased,0.011
1007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unravel,0.011
1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unreported,0.011
1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,utility,0.011
1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,0.011
1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vatin,0.011
1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,veglia,0.011
1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,velde,0.011
1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vermeulen,0.011
1015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,versatile,0.011
1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,verweij,0.011
1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,viikari,0.011
1018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vinkhuyzen,0.011
1019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,virtamo,0.011
1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vogel,0.011
1021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vohl,0.011
1022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,volzke,0.011
1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vonk,0.011
1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wabitsch,0.011
1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,waldenberger,0.011
1026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wallaschofski,0.011
1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weinblatt,0.011
1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weyant,0.011
1029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whether,0.011
1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,widen,0.011
1031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,widespread,0.011
1032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wiegand,0.011
1033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wiklund,0.011
1034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wilkens,0.011
1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,willenborg,0.011
1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wiltshire,0.011
1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wingerden,0.011
1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,witte,0.011
1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wnt,0.011
1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wojczynski,0.011
1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zabaneh,0.011
1042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zanen,0.011
1043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zgaga,0.011
1044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ziegler,0.011
1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zitting,0.011
1046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abundance,0.01
1047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,accounted,0.01
1048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,accurately,0.01
1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acid,0.01
1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adjusting,0.01
1051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,advantage,0.01
1052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,age,0.01
1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,also,0.01
1054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,analyze,0.01
1055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,array,0.01
1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arveiler,0.01
1057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bandinelli,0.01
1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ben,0.01
1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bender,0.01
1060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,benediktsson,0.01
1061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bernstein,0.01
1062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beta,0.01
1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,binary,0.01
1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,binding,0.01
1065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blangero,0.01
1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bochud,0.01
1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bolton,0.01
1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bottcher,0.01
1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bouatia,0.01
1070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bovet,0.01
1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brambilla,0.01
1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,buchanan,0.01
1073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,buchkovich,0.01
1074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,burden,0.01
1075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,burtt,0.01
1076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,busonero,0.01
1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bwjh,0.01
1078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,byrnes,0.01
1079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cannot,0.01
1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,captured,0.01
1081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cavalcanti,0.01
1082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chakravarti,0.01
1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chamber,0.01
1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,characterized,0.01
1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charpentier,0.01
1086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clustered,0.01
1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coin,0.01
1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comprising,0.01
1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,contain,0.01
1090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,context,0.01
1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,contribute,0.01
1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornelis,0.01
1093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,correlate,0.01
1094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,couper,0.01
1095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coverage,0.01
1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crawford,0.01
1097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dam,0.01
1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,demirkan,0.01
1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dependent,0.01
1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,despite,0.01
1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,determined,0.01
1102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,develop,0.01
1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dijk,0.01
1104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dimas,0.01
1105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dimitriou,0.01
1106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dina,0.01
1107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distinguish,0.01
1108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dixon,0.01
1109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dorr,0.01
1110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dupuis,0.01
1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebrahim,0.01
1112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ehret,0.01
1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,elliott,0.01
1114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,enable,0.01
1115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erdos,0.01
1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,examined,0.01
1117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,experiment,0.01
1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,explicitly,0.01
1119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,exploit,0.01
1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feenstra,0.01
1121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ferrieres,0.01
1122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fisher,0.01
1123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fitting,0.01
1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,florez,0.01
1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fontanillas,0.01
1126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frank,0.01
1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gain,0.01
1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamazon,0.01
1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,garcia,0.01
1130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,genomewide,0.01
1131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gigante,0.01
1132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,give,0.01
1133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,given,0.01
1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glazer,0.01
1135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grant,0.01
1136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hallmans,0.01
1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hansen,0.01
1138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,haritunians,0.01
1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hartikainen,0.01
1140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,heart,0.01
1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hingorani,0.01
1142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,history,0.01
1143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,homuth,0.01
1144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hottenga,0.01
1145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hypponen,0.01
1146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identical,0.01
1147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imputation,0.01
1148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,influencing,0.01
1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inm,0.01
1150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,integrating,0.01
1151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iribarren,0.01
1152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,isaac,0.01
1153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jansen,0.01
1154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jbj,0.01
1155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jjp,0.01
1156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jorgensen,0.01
1157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kaakinen,0.01
1158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kao,0.01
1159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,karjalainen,0.01
1160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,karpe,0.01
1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kastelein,0.01
1162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kivimaki,0.01
1163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kleber,0.01
1164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,knowles,0.01
1165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kooner,0.01
1166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kooperberg,0.01
1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kuh,0.01
1168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kumari,0.01
1169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,largely,0.01
1170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lawlor,0.01
1171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leading,0.01
1172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lecoeur,0.01
1173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liang,0.01
1174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lim,0.01
1175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lipid,0.01
1176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,locke,0.01
1177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lower,0.01
1178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,magnusson,0.01
1179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marre,0.01
